Macroregiao,name,Populacao,Crime/1000hab,Furto/1000hab,Roubo/1000hab,HomDol/1000hab,PosseDrogas/1000hab,Trafico/1000hab,Educacao,Renda,Saúde,PIB,PIB por habitante,regiao
Norte,VICTOR GRAEFF,3008,12.6329787234,7.6462765957,2.9920212766,0.3324468085,0,0,0.755453135357364,0.861864118735291,0.868932708938047,984232842,171757.9,Female
Norte,VILA LANGARO,2073,6.2711046792,5.7887120116,0,0,0,0,0.657367697280638,0.813371128616411,0.864324977809343,544809356,143114.02,Female
Norte,VILA MARIA,4544,10.5633802817,5.7218309859,1.3204225352,0.2200704225,0,0,0.758211961835094,0.874195413496304,0.871203098495315,1340155505,180078.41,Female
Norte,VISTA ALEGRE,2756,5.0798258345,3.9912917271,0,0,0,0,0.788174149315353,0.705541052536255,0.836095574226944,394529608,80307.22,Female
Norte,VISTA GAUCHA,2839,6.3402606552,4.5790771398,0,0.3522367031,0,0.3522367031,0.749562540001865,0.710709859141635,0.857679038493896,423788021,83987.61,Female
Serra,ALTO FELIZ,2829,5.3022269353,1.7674089784,0.3534817957,0,1.4139271828,0,0.760362271175547,0.700117807682299,0.823044541609391,422933367,82427.6,Female
Serra,ANTONIO PRADO,12754,18.2687784225,14.5836600282,0.4704406461,0,0.7840677435,0.3136270974,0.682837033433973,0.772126011303004,0.859986104829632,2941854542,125388.34,Female
Serra,BENTO GONCALVES,112343,23.4549549149,13.7436244359,2.9018274392,0.1335196674,0.925736361,0.4628681805,0.756180749634711,0.853927714012116,0.886396883639304,37586450133,198353.07,Female
Serra,BOA VISTA DO SUL,3074,6.5061808718,5.8555627846,0,0.3253090436,0,0,0.745640782927178,0.679839906027746,0.877009441684283,525929295,93312.62,Female
Serra,BOM JESUS,11531,18.3852224438,10.4067296852,1.6477322002,0.0867227474,1.0406729685,1.6477322002,0.605594299018349,0.630366780589706,0.787287277998892,1811082737,93898.43,Female
Serra,BOM PRINCIPIO,12662,13.5049755173,6.7129995261,1.5005528353,0.15795293,2.4482704154,0.3948823251,0.74282829415837,0.74412092163113,0.875318927470115,2802140083,134266.64,Female
Serra,CAMPESTRE DA SERRA,3335,12.2938530735,7.796101949,2.6986506747,0,0.299850075,0,0.629135766530335,0.683495380164436,0.857584918452549,744920111,123762.81,Female
Serra,CANELA,42402,29.7155794538,22.1215980378,1.3678600066,0.0943351729,1.2263572473,0.9433517287,0.654332187917947,0.635582356202848,0.814335673943478,5751515381,79991.24,Female
Serra,CARLOS BARBOSA,26407,12.4588177377,8.4447305639,0.8331124323,0.0757374938,0.2272124815,0.0757374938,0.834070807087467,0.935498712147717,0.876115326090217,11651901826,254435.15,Female
Serra,CAXIAS DO SUL,466945,26.5041921425,12.8837443382,5.7951150564,0.1841758665,0.6553234321,0.5546691795,0.699005872340154,0.861003120968735,0.869647174927013,173336140670,219081.95,Female
Serra,CORONEL PILAR,1576,10.7868020305,9.5177664975,0.6345177665,0.6345177665,0,0,0.727063446873354,0.684506570291695,0.886423388728497,299321256,82546.11,Female
Serra,COTIPORA,3896,9.4969199179,6.160164271,0,0,0,0,0.767821818792783,0.696750722975867,0.872538702666385,699314377,90209.39,Female
Serra,ESMERALDA,3187,13.8060872294,11.6096642611,0.6275494195,0,0.6275494195,0,0.708847077358461,0.682722173727459,0.80623224554663,980694035,176062,Female
Serra,FAGUNDES VARELA,2612,8.4226646248,5.3598774885,1.1485451761,0,0,0,0.73478774737835,0.740660121071347,0.910006466222891,563696287,98537.54,Female
Serra,FARROUPILHA,67983,23.9177441419,13.6946001206,2.4712060368,0.1323860377,2.118176603,0.6766397482,0.741471959581599,0.795199859280447,0.862925388131535,20469453457,169450.76,Female
Serra,FELIZ,13296,13.6131167268,7.7466907341,0.8273164862,0,2.1058965102,0.1504211793,0.737085084427954,0.713262953019141,0.84762333139341,2569256821,113870.44,Female
Serra,FLORES DA CUNHA,28627,15.4399692598,10.3049568589,1.3623502288,0.0349320571,1.3274181717,0.3143885143,0.709537584425966,0.831027493218555,0.868208123861952,8333379817,176568.09,Female
Serra,GARIBALDI,31924,14.4718706929,9.4599674226,1.5348953765,0.0313243954,0.501190327,0.2192707681,0.783773925861347,0.893062009553151,0.865846500646243,11547416769,206070.48,Female
Serra,GRAMADO,34943,23.2664625247,16.5698423146,1.2591935438,0.0286180351,1.3736656841,0.7154508771,0.7445228690754,0.818428078041311,0.848695299053154,9832789148,179608.11,Female
Serra,GUABIJU,1514,10.5680317041,7.9260237781,0.6605019815,0,0,0,0.737432348398852,0.818566814048715,0.890046057942623,369590377,126500.05,Female
Serra,GUAPORE,24376,21.6606498195,14.563505087,0.5743354119,0.164095832,1.1486708238,0.7794552018,0.770713798041593,0.739121193125645,0.892928618098957,4630412976,114131.63,Female
Serra,IPE,6152,12.3537061118,10.4031209363,0,0.3250975293,0.3250975293,0.1625487646,0.65745857556269,0.726282128468589,0.822957062484687,1191281985,106715.86,Female
Serra,JAQUIRANA,4012,14.7058823529,11.4656031904,0.7477567298,0,0,0.4985044865,0.496431370991549,0.456945394625888,0.777214692179046,473259359,58703.66,Female
Serra,LINHA NOVA,1657,4.2245021123,1.8105009053,0,0,0.6035003018,0,0.807120322657951,0.719789732955911,0.8877853682122,297837327,96501,Female
Serra,MONTE ALEGRE DOS CAMPOS,3093,10.9925638539,8.0827675396,0.9699321048,0.3233107016,0,0,0.628568215967207,0.459598486855072,0.849897510424575,372455957,62760.5,Female
Serra,MONTE BELO DO SUL,2763,7.2385088672,5.4288816504,1.0857763301,0,0,0,0.790962219162142,0.750558553521083,0.867781825881658,752405572,177342.24,Female
Serra,MUITOS CAPOES,2893,15.2091254753,11.7525060491,0,0.6913238852,0.6913238852,0.3456619426,0.629124967981795,0.828293658170882,0.784498867534472,2396047961,442303.14,Female
Serra,NOVA ARACA,4447,12.1430177648,9.2196986733,1.5740948954,0,0,0,0.771351589586113,0.814052182300334,0.908455454356618,1595947633,198973.73,Female
Serra,NOVA BASSANO,8767,11.7486027147,6.3875898255,0.5703205201,0,0.5703205201,0.2281282081,0.771687472033698,0.926266424092937,0.899052598559913,5507780858,350871.43,Female
Serra,NOVA PADUA,2395,5.0104384134,4.5929018789,0,0,0,0,0.782076939540169,0.684674621158216,0.917733672152851,471269314,92581.12,Female
